vendor_name,import_year,total_spend,num_transactions,num_categories,mean_approval_delay,mean_fulfillment_delay,anomaly_score,is_anomaly,pca_1,pca_2
VIRGINIA DISTRIBUTION CENTER - VDC,2016,91264.86,203,77,2.1729222520107236,41.89637305699482,-0.12475739742130332,True,5.877530201267752,0.5196925225555709
VIRGINIA DISTRIBUTION CENTER - VDC,2017,88207.8459,213,75,2.066666666666667,30.653386454183266,-0.12217842875032536,True,5.936073968482895,0.41305003747203184
VIRGINIA DISTRIBUTION CENTER - VDC,2018,84719.0329,211,75,2.7418967587034815,45.97711670480549,-0.1229811632500224,True,5.872054877741122,0.6727845901075554
VIRGINIA DISTRIBUTION CENTER - VDC,2019,79644.21,143,72,2.654970760233918,94.67259786476869,-0.10864602347773178,True,4.753462183279634,0.931656694777614
VIRGINIA EMPLOYMENT COMMISSION,2020,400.0,1,1,1.0,82.0,0.18613484120127083,False,-0.419039785432724,-0.03905753058776267
VIRGINIA ENERGY AND LIGHTING LLC,2017,85.18,1,1,0.0,2.0,0.19711742017413436,False,-0.28188008439556567,-0.8891963956879053
VIRGINIA FENCE BUILDERS INC,2021,4290.43002,2,2,0.0,14.0,0.19852868827731424,False,-0.23868907733929035,-0.7863379461867529
VIRGINIA FILTERS AND SUPPLY,2017,80.4,1,1,0.0,3.0,0.19847976446811377,False,-0.28331645064937533,-0.8811697070326455
VIRGINIA FILTERS AND SUPPLY,2018,280.79999999999995,2,2,2.0,33.5,0.19932058747327736,False,-0.31150328563685353,-0.2148550709910513
VIRGINIA FILTERS AND SUPPLY,2019,139.95999999999998,1,1,0.0,148.0,0.15171325920070206,False,-0.491546436750725,0.2828482603696553
VIRGINIA FILTERS AND SUPPLY,2020,1223.95,2,2,0.0,36.0,0.19231504766805751,False,-0.2704587921325731,-0.6103335398848009
VIRGINIA FILTERS AND SUPPLY,2021,704.4,1,1,0.0,54.0,0.19220193198257757,False,-0.3565214135439851,-0.4716378193062596
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2016,8229.56,47,8,3.019230769230769,52.146341463414636,0.11554409293264045,False,0.5224096526663083,0.23997809345465287
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2017,7762.7699999999995,28,3,5.21875,43.18181818181818,0.12021300902429427,False,-0.0020198715136221395,0.5759828245623049
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,2018,12080.03,11,6,4.916666666666667,50.0,0.1548033010042446,False,-0.09189903509994977,0.5563724136832304
VIRGINIA PUBLICATIONS A DIVISION OF WASH,2018,120.0,1,1,0.0,14.0,0.2008688257070556,False,-0.299111198349922,-0.7928579921600297
VIRGINIA REST LODGING & TRAVEL ASSOC,2018,249.7,1,1,2.0,48.0,0.19723692931136738,False,-0.3925115998136975,-0.10415993316567108
VIRGINIA REST LODGING & TRAVEL ASSOC,2020,49031.0,7,2,2.5,16.818181818181817,0.17968037424769312,False,-0.22899435337105511,-0.22786919412327994
VIRGINIA REST LODGING & TRAVEL ASSOC,2021,1630.0,2,2,3.0,88.0,0.1715577463242589,False,-0.4119833696681909,0.43078279797683816
VIRGINIA TRAILER RENTALS,2018,4862.1,1,1,2.0,69.0,0.18770389296311035,False,-0.4224052909079087,0.06532793420643711
VIRGINIA TRAILER RENTALS,2019,42212.54,3,3,0.6,90.0,0.15314401251085896,False,-0.29885051599395196,-0.038356299297562055
VIRGINIA TRAILER RENTALS,2020,30521.8,13,1,3.72,32.69565217391305,0.15329120059508322,False,-0.2465673640759492,0.15416937590964488
VIRGINIA TRAILER RENTALS,2021,39158.8,9,2,1.0714285714285714,29.0,0.18062060897320897,False,-0.18844900010919227,-0.4260231306151939
VIRGINIA VACUUM CENTER INC,2020,10.0,1,1,10.0,18.0,0.12357554163360401,False,-0.5277653221400844,1.3178965792593906
VIRGINIA WATER SYSTEMS INC,2017,3500.0,1,1,1.0,87.0,0.18378644265332678,False,-0.42604264511035755,0.0016906501450364153
VIRGINIA WATER SYSTEMS INC,2020,590.0,1,1,1.0,368.0,0.06633816150207955,False,-0.8297513272341064,2.2568818352005735
W W GRAINGER INC,2016,648.39,7,9,3.2222222222222223,55.666666666666664,0.16845783052066332,False,0.023961176807843744,0.25416786752189835
W W GRAINGER INC,2017,6737.26,16,17,2.1176470588235294,17.555555555555557,0.1490012725240586,False,0.5985088984794311,-0.2331101755893765
W W GRAINGER INC,2018,28856.57,38,75,0.6614173228346457,21.6,-0.02568612461281361,True,3.635340423176558,-0.22152633411187164
W W GRAINGER INC,2019,132806.96,37,69,2.8823529411764706,38.116883116883116,-0.0243432785441422,True,3.2738760264407323,0.366357776331045
W W GRAINGER INC,2020,206496.96,92,113,1.6321243523316062,28.2680412371134,-0.10147346905633425,True,6.115360100023668,0.30891183442761083
W W GRAINGER INC,2021,12102.87,51,63,2.1666666666666665,34.674418604651166,0.016025127796456706,False,3.1943762795053354,0.161505604345832
W W GRAINGER INC,2022,7997.8,33,29,2.4444444444444446,4.0,0.09043900600414517,False,1.399866552163117,-0.19798371741897086
W W GRAINGER INC,2023,9847.880000000001,17,24,2.3846153846153846,0.0,0.11134118327484244,False,0.9589446158269541,-0.2868878535765665
WACO INC,2021,119800.0,1,1,3.0,149.0,0.10781490896673152,False,-0.5529981123905274,0.9380229312747835
WAGNER FOOD EQUIPMENT INC,2018,5712.46,10,8,4.5,109.89473684210526,0.11278239846927396,False,-0.08876690021907085,0.9562949422091689
WAGNER FOOD EQUIPMENT INC,2019,130.57,3,2,1.0,61.5,0.19052053727606477,False,-0.3160512303031574,-0.19650263930860568
WAGNER FOOD EQUIPMENT INC,2020,1596.9,5,1,0.09090909090909091,111.9090909090909,0.15758557464745926,False,-0.38813586486732493,0.018207265555426188
WAGNER FOOD EQUIPMENT INC,2021,1958.99,5,2,0.36363636363636365,17.0,0.19276088263281294,False,-0.2110937926573126,-0.6827011735491895
WAL-MART,2021,758.7700000000001,1,1,10.0,26.0,0.12561367737467521,False,-0.5392111635210659,1.3822649604646042
WALGREEN COMPANY,2021,5.29,1,1,0.0,11.0,0.19887849783527278,False,-0.29480949300181375,-0.8169634532629009
WALKER SAND & STONE INC,2021,191.1,1,1,0.0,6.0,0.1988253337695502,False,-0.2876183857346971,-0.8570650350386452
WALMART,2019,227.57999999999998,1,1,1.0,7.0,0.20232326670684836,False,-0.31134273337491924,-0.641163656959554
WASTE MANAGEMENT INC,2018,232.2,1,1,0.0,0.0,0.1954343108930764,False,-0.27899947665667924,-0.9052227228973426
WASTE MANAGEMENT INC,2019,2661.6800000000003,6,1,1.0,152.25,0.14380609428190838,False,-0.4528911815014668,0.5327032157717672
WASTE MANAGEMENT INC,2020,507.81,3,2,0.6666666666666666,0.0,0.19110644470641086,False,-0.22027981999392604,-0.7594164619870131
WASTE MANAGEMENT INC,2021,12974.84,6,2,0.6363636363636364,2.75,0.18915238365537368,False,-0.1826966468598362,-0.7367613066140621
WATER CHEMISTRY INC,2017,149.0,1,1,3.0,29.0,0.1956725164189445,False,-0.38752195859433114,-0.04883813586331433
WATER CHEMISTRY INC,2018,3276.0,2,2,1.3333333333333333,363.0,0.06494159997171972,False,-0.7696639038758654,2.2922604774787882
WATER CHEMISTRY INC,2019,16504.100000000002,4,4,6.25,13.166666666666666,0.1448970509477051,False,-0.255740871803043,0.5199406294768981
WATER CHEMISTRY INC,2020,112608.485,9,7,21.727272727272727,69.5,-0.04432085603383995,True,-0.46881718609201156,4.228331257645444
WAYNE PRODUCE FARM,2016,1355.95,8,2,0.75,1.2,0.18742295146727728,False,-0.15690754766745,-0.7249194676740895
WAYNE PRODUCE FARM,2017,320.51,2,1,3.25,0.0,0.19290730864680422,False,-0.33805713500952117,-0.2281640473730418
WAYSIDE CHICKEN INCORPORATED,2020,361.05,2,1,1.0,2.0,0.20070166358558145,False,-0.29077372049780553,-0.6798005937657919
WB MASON  CO INC,2020,147.35999999999999,1,1,2.0,1.0,0.19913335264462773,False,-0.3250211200664028,-0.48147864874109514
WEBSTERS FITNESS PRODUCTS INC,2020,6560.0,2,2,7.0,89.0,0.1235203643780311,False,-0.5022983979321872,1.271246858827173
WELDING PROCESSES & MECHANICAL INC,2018,4598.55,1,1,0.0,43.0,0.1936440499147436,False,-0.3405012970743591,-0.5591754301840258
WELDING PROCESSES & MECHANICAL INC,2020,47712.0,4,5,4.333333333333333,209.5,0.07216428000116815,False,-0.4463802959644316,1.7079865972245016
WESCO DISTRIBUTION INC,2020,20760.0,2,1,0.0,84.0,0.1675746851274179,False,-0.38507427449508164,-0.22538734958330328
WEST SERVICE CENTER INC,2018,562.5,1,1,3.0,15.0,0.2009307805160479,False,-0.36739297509997654,-0.16114357520344902
WEST VIRGINIA UNIVERSITY,2018,9000.0,1,1,5.0,0.0,0.1770812633179657,False,-0.3899488860440394,0.13583550117812795
WEST VIRGINIA UNIVERSITY,2019,9000.0,1,1,2.0,1.0,0.19509608497680486,False,-0.3245139427979182,-0.47973657972578876
WESTERN DETENTION PRODUCTS INC,2020,640.0,1,2,4.0,9.0,0.1913757171321972,False,-0.3342600374792916,0.0027968921160813533
WESTERN TIDEWATER CSB,2018,173700.0,3,2,7.25,322.0,-0.010409230768746336,True,-0.8195239793919323,3.2280167577732266
WESTOVER INDUSTRIAL SALES & EQUIPMENT,2020,1380.0,1,2,3.0,3.0,0.19446050260123104,False,-0.3033107424522626,-0.25308983259248397
WESTOVER INDUSTRIAL SALES & EQUIPMENT,2021,4692.0,4,3,2.6666666666666665,197.16666666666666,0.11407190949439217,False,-0.4875871531115162,1.2456203399795918
WHALEY FOODSERVICE LLC,2020,2945.15,5,4,0.16666666666666666,53.25,0.17837109663052853,False,-0.16510054480954517,-0.4240001211387007
WHITES BUILDING SUPPLY INC,2019,129.75,1,1,0.0,9.0,0.19957835330310958,False,-0.29193017774959523,-0.8329942199476794
"WIDGEON RIVER, LLC",2017,5732.57,18,12,0.0,8.727272727272727,0.13389141681829603,False,0.4510830192236106,-0.7625383175271021
"WIDGEON RIVER, LLC",2018,2041.28,12,11,0.0,10.066666666666666,0.15243581663580097,False,0.32186033407536624,-0.7655866413411492
"WIDGEON RIVER, LLC",2020,636.5899999999999,4,3,0.0,6.285714285714286,0.1921516598794637,False,-0.15425588584625483,-0.8418100824167558
"WIDGEON RIVER, LLC",2021,5057.11,23,16,0.0,44.1,0.10982347676882226,False,0.6543594910820135,-0.4544396845450991
WILDLIFE CONFLICT RESOLUTIONS,2019,605.0,1,1,15.0,0.0,0.05190898060355248,False,-0.6133332967865989,2.212849189608996
WILKINSON-COOPER PRODUCE INC,2017,704.0,1,1,0.0,15.0,0.2009229905580583,False,-0.3005138327641744,-0.7847154402826316
WILLIAM MANIS COMPANY,2016,42342.9,26,2,0.7111111111111111,2.111111111111111,0.14648518512294356,False,0.08585532185031093,-0.6910744732185692
WILLIAMS DISPOSAL LLC,2019,9420.0,2,2,4.666666666666667,368.3333333333333,0.04648548425972848,False,-0.8512722177071773,3.0291721158366154
WILLIAMS DISPOSAL LLC,2020,5100.0,1,1,4.0,244.0,0.11817511049932078,False,-0.7182885222252403,1.8859430150827707
WILLIAMS DISPOSAL LLC,2021,5100.0,1,1,3.0,46.0,0.19137685921469416,False,-0.41165188132043584,0.08860584584085938
WILLIS PRODUCE SALES LLC,2016,38958.2,26,2,0.4,6.0588235294117645,0.14925619462461592,False,0.08692690300256302,-0.7247193600121635
WILLIS PRODUCE SALES LLC,2017,48600.85,35,2,0.86,3.8181818181818183,0.1456123521992017,False,0.2008716885565694,-0.6319157450876007
WILLIS PRODUCE SALES LLC,2018,39656.45,23,3,0.7058823529411765,3.45,0.1478533705033943,False,0.09055477059255178,-0.6821423193315557
WILLIS PRODUCE SALES LLC,2019,25714.1,12,1,0.4583333333333333,3.3,0.16320484748607111,False,-0.14530515787284567,-0.7622205143149062
WILLIS PRODUCE SALES LLC,2020,156172.45,31,1,0.5801526717557252,5.214285714285714,0.11623499838639678,False,0.11094163532939,-0.6678349411126019
WILLIS PRODUCE SALES LLC,2021,39258.75,19,3,0.6666666666666666,3.2083333333333335,0.1522877546836527,False,0.03822955588102013,-0.6982120002762219
WILLIS PRODUCE SALES LLC,2022,90054.95,41,2,0.7792207792207793,0.0,0.12291156551138599,False,0.29081592250540766,-0.6623507689604465
WILLIS PRODUCE SALES LLC,2023,124997.0,15,2,1.125,0.0,0.14964280476950798,False,-0.06279325790969088,-0.6219473105888174
WINCHESTER EQUIPMENT CO,2017,543.63,2,2,0.0,8.0,0.19675512278133078,False,-0.23028718112810487,-0.8352410369148678
WINCHESTER EQUIPMENT CO,2023,1267.32,1,1,0.0,0.0,0.1951582703991998,False,-0.2789401735183889,-0.9050190265447151
WINSCHEL ENVIRONMENTAL LLC,2021,2565.0,2,2,4.0,64.0,0.17382727522315689,False,-0.39975393006937193,0.4461702593233892
WINTER PROPERTIES PARTNERSHIP LLP,2022,5417.09,1,1,7.0,0.0,0.15237065250404197,False,-0.4347348452445089,0.5508635774504259
WOOL SERVICE SUPPLY & LOGISTICS LLC,2020,450.0,1,1,0.0,119.0,0.16420788895925748,False,-0.44988199455404754,0.05010802229544906
WYOMING DEPARMENT OF CORRECTIONS,2021,2000.0,1,1,7.0,109.0,0.12641766352933154,False,-0.5914646858753924,1.4252027370017633
WYTHEVILLE OFFICE SUPPLY INC,2016,901.29,18,17,2.08,23.285714285714285,0.13775055567719313,False,0.617546486450348,-0.1931346939506641
WYTHEVILLE OFFICE SUPPLY INC,2017,2227.61,26,26,1.6,51.52173913043478,0.09485990279117573,False,1.1160401267708329,-0.016161950466260892
WYTHEVILLE OFFICE SUPPLY INC,2018,4928.7,28,35,3.0892857142857144,11.23076923076923,0.07840855935525792,False,1.5888421419096779,0.011471016047318197
WYTHEVILLE OFFICE SUPPLY INC,2019,3473.22,32,35,1.3529411764705883,76.775,0.04976019948238569,False,1.5868585201232746,0.18232118099200542
WYTHEVILLE OFFICE SUPPLY INC,2020,3217.8,29,39,1.0112359550561798,143.11940298507463,-0.002720665047913351,True,1.6462503618912274,0.6563029526969618
WYTHEVILLE OFFICE SUPPLY INC,2021,1752.16,8,10,1.4375,51.0,0.17207261071317997,False,0.13069144456028867,-0.14836191684232827
West Virginia University,2017,10000.0,1,1,0.0,0.0,0.19009515950256045,False,-0.27843986888734656,-0.9033005638885371
XPRESSCREEN INC,2019,37.67,1,1,10.0,39.0,0.11654634594892921,False,-0.5579216773478418,1.486482239371682
YORK BOLT INC,2020,1907.0,1,2,0.0,118.0,0.15765398714373874,False,-0.40156014069056134,0.04659153125319791
YOUNGLOVE PRODUCE LLC,2016,35893.2,6,1,1.5,11.666666666666666,0.18729279051183295,False,-0.26024182766765735,-0.48537491025628365
ZOLL MEDICAL CORPORATION,2019,271.15,3,3,2.3333333333333335,93.66666666666667,0.16869110759965245,False,-0.345155653861,0.34312694910114505
ZOLL MEDICAL CORPORATION,2020,558.45,4,3,6.6,5.0,0.1463626629498055,False,-0.29953023648034816,0.5197726655503848
1 ADVANCED ENTERPRISES LLC,2021,705.02,2,2,1.3333333333333333,20.333333333333332,0.20267569521032164,False,-0.2777102015067595,-0.4590464230954317
1ST CHOICE SHREDDING,2021,4710.0,5,1,3.1666666666666665,79.66666666666667,0.16887231195519553,False,-0.41021410969280914,0.3993368261633482
2 PROCUREMENT LLC,2020,5897.5,4,3,0.7142857142857143,5.571428571428571,0.19341833078678056,False,-0.16885037752008364,-0.6980327123496612
3 G FOODSERVICE,2017,213.3,2,2,3.0,41.666666666666664,0.19291547154301653,False,-0.34552558595414673,0.05855718859350693
3 G FOODSERVICE,2019,556.5,2,6,2.6666666666666665,23.0,0.19132638624455328,False,-0.12405959695067059,-0.14361552292945015
4CORE TECHNOLOGY GROUP INC,2017,47.5,1,1,1.0,43.0,0.19854715969272624,False,-0.36305237684067126,-0.35220443965224063
A & J SUPPLYINC,2016,349.0,1,1,4.0,22.0,0.1946082432034985,False,-0.39974819877811113,0.10287438623038153
A & J SUPPLYINC,2019,407.79,1,1,0.0,61.0,0.19036500230778775,False,-0.3665910534672258,-0.41550278275916064
A & J SUPPLYINC,2021,495.6,1,1,0.0,39.0,0.1931570841393414,False,-0.3349919898835778,-0.5920933473990395
A & S SANITATION INC,2021,980.0,1,1,0.0,0.0,0.1951582703991998,False,-0.2789566343902623,-0.9050755668840348
A & W AUTO TOPS AND UPHOLSTERY,2019,4875.0,1,1,2.0,13.0,0.20365554923978696,False,-0.3419833773148399,-0.3842167674352451
A F DAULTON SUPPLY,2016,1227.53,1,2,0.0,10.0,0.19729717379481376,False,-0.24650108879126134,-0.8205261416114958
A M DAVIS INC,2018,31870.59,6,2,1.8,23.875,0.18643718749583443,False,-0.23788939726966918,-0.32157813320503503
A M DAVIS INC,2019,24152.46,3,3,1.25,7.5,0.19339354920360746,False,-0.19589629859152446,-0.5690764025187514
A M DAVIS INC,2020,2251.13,6,2,0.9,3.9,0.19657299333179812,False,-0.190839071561187,-0.6748386142800971
A M DAVIS INC,2021,18702.95,14,2,1.36,8.583333333333334,0.17999328883864907,False,-0.09982855351445304,-0.5265868949514543
A M DAVIS INC,2022,11671.08,7,1,2.6,0.0,0.18991515395217584,False,-0.2560136031292575,-0.35366896956010785
A TOUCH OF ELEGANCE,2017,606.0,4,1,2.0,24.25,0.2015021684600361,False,-0.3182412797701132,-0.29032118005875235
A-ABLE PLUMBING INC.,2017,200.0,2,1,1.0,5.0,0.20143679096620215,False,-0.295091224432952,-0.6557493981646992
A-PLUS CONTRACTORS LLC,2017,100.0,1,1,7.0,12.0,0.16313719796090848,False,-0.45227257587987524,0.6461488040069446
AAM SUPPLY LLC,2016,165.23,2,3,1.0,44.0,0.19613683310534058,False,-0.2574962434124809,-0.33422985386426046
AAM SUPPLY LLC,2017,632.5,1,1,2.0,42.0,0.19832513403343327,False,-0.38387311437510874,-0.15225037950290937
AAM SUPPLY LLC,2021,497.0,3,4,8.0,8.0,0.12761525759612802,False,-0.3016271333882213,0.837606136473756
ABACUS OFFICE SOLUTIONS LLC,2016,12.17,1,1,3.0,8.0,0.19544925139909058,False,-0.3573718572803987,-0.2174452770539856
ABACUS OFFICE SOLUTIONS LLC,2017,4027.93,11,19,2.061224489795918,64.54347826086956,0.12018284182409639,False,0.5588324133889574,0.13290404755986127
ABACUS OFFICE SOLUTIONS LLC,2020,57.11,1,1,1.0,3.0,0.20217229118491892,False,-0.30560813017472493,-0.6733077200969914
ABACUS OFFICE SOLUTIONS LLC,2021,644.5600000000001,5,11,0.3125,10.875,0.1648639114675231,False,0.2199874106710761,-0.704738804723049
ABATEMENT TECHNOLOGIES INC,2020,326.5,2,1,0.0,39.5,0.19204329425742572,False,-0.3223388197808144,-0.5866378644314597
ABC SUPPLY CO INC,2019,17914.280000000002,2,1,0.0,29.0,0.18507612565780063,False,-0.3062522267193302,-0.6674669562003989
ABILIS CORP,2018,2821935.5,18,9,3.68,32.142857142857146,-0.059325323001377384,True,0.3563640361392698,0.7318962354603782
ABILITY2ACCESS,2021,922.0,2,2,1.5,11.0,0.20538902107981277,False,-0.26800929893548564,-0.4992838363154516
ABINGDON MOTOR PARTS CO,2016,99.99,1,1,1.0,94.0,0.18084882204616975,False,-0.4362900821579608,0.05721498333335164
ABSOLUTE PLUMBING AND DRAIN CLEANING SVC,2019,1754.46,1,1,0.0,14.0,0.1999390983538208,False,-0.29901755837831506,-0.7925363545329766
ACCESS OFFICE PRODUCTS LLC,2016,2852.94,13,23,3.3846153846153846,29.03846153846154,0.11906669375090212,False,0.7942257037155791,0.14258801881714014
ACCESS OFFICE PRODUCTS LLC,2017,5337.06,36,43,1.1443298969072164,54.31884057971015,0.05583489598583152,False,2.0518063627006287,-0.001249921129788372
ACCESS OFFICE PRODUCTS LLC,2018,13499.71,41,53,1.3806451612903226,67.57723577235772,0.030222963498663935,False,2.5628935850333243,0.20553083791554283
ACCESS OFFICE PRODUCTS LLC,2019,6734.04,13,26,1.8431372549019607,20.82758620689655,0.12385110985443015,False,0.9810065765364432,-0.23031060649017485
ACCESS OFFICE PRODUCTS LLC,2020,6537.39,20,24,1.0422535211267605,33.5,0.107133025923342,False,0.980710280827972,-0.29322105023893286
ACCESS OFFICE PRODUCTS LLC,2021,9960.37,39,34,2.556390977443609,12.63076923076923,0.08002458849566751,False,1.6993859480914446,-0.07507117596333386
ACCRUENT LLC,2016,38537.2,1,1,8.0,39.0,0.11577190440991297,False,-0.5111353074273706,1.0783252390520073
ACCRUENT LLC,2018,139608.0,2,1,8.666666666666666,1.0,0.08603132538819513,False,-0.4522526671978289,0.9332172272638802
ACCRUENT LLC,2019,7316.89,1,1,7.0,132.0,0.11310902082117064,False,-0.6241902007846113,1.6108844961953592
ACTION MAINTENANCE SUPPLY CO INC,2016,2244.54,5,6,1.2,68.0,0.17499088217764486,False,-0.11575182644248634,-0.08248615885189466
ACTION MAINTENANCE SUPPLY CO INC,2019,197.81,2,2,4.5,29.0,0.18693811005354782,False,-0.3607714874526129,0.2686706911617633
ADVANCED FUELING SYSTEMS,2021,400.0,1,1,1.0,47.0,0.1979971009516644,False,-0.36877655134635384,-0.3200245556949284
ADVANCED INFRASTRUCTURE MAPPING LLC,2016,360.0,1,1,16.0,21.0,0.04940009065462059,False,-0.6657956187681667,2.589247762350176
ADVANTAGE SUPPLY CENTER INC,2016,14085.31,18,20,1.5609756097560976,43.666666666666664,0.12054725176038045,False,0.7410089801942894,-0.12214409634075828
ADVANTAGE SUPPLY CENTER INC,2017,14211.34,41,37,1.7191011235955056,18.515151515151516,0.07569767245091408,False,1.8770111274729588,-0.18541842243492648
ADVANTAGE SUPPLY CENTER INC,2018,10892.62,18,17,2.16,36.80555555555556,0.13087216833867893,False,0.5969199315463503,-0.06600694817140161
ADVANTAGE SUPPLY CENTER INC,2019,10670.51,32,26,1.467741935483871,14.755555555555556,0.1062797277348792,False,1.2525569697586634,-0.3282881663192964
ADVANTAGE SUPPLY CENTER INC,2020,8755.97,23,29,3.3636363636363638,39.15555555555556,0.0893179706602768,False,1.1951252148523983,0.2607010710743233
ADVANTAGE SUPPLY CENTER INC,2021,8028.44,30,31,2.830188679245283,34.80952380952381,0.09068606673533475,False,1.4004864763890177,0.13355708893019724
ADVANTAGE TRUCK CENTER,2017,476.3,1,1,3.0,19.0,0.19943880013115173,False,-0.3731422832005737,-0.1290500209372815
ADVERTISING PROMOTIONS AND DESIGN,2016,427.68,3,5,9.666666666666666,29.0,0.1051324827097983,False,-0.3221373322540315,1.3568414159553326
ADVERTISING PROMOTIONS AND DESIGN LLC,2017,1900.0,2,2,3.5,8.0,0.19847248365506925,False,-0.30822568148842955,-0.10744112807442717
AGGREGATE TRANSPORTATION CORPORATION,2017,1740.402,1,1,7.0,6.0,0.16049005450740378,False,-0.44356204106988995,0.5983058351993235
AIR WATER & SOIL LABORATORIES INC,2017,190.0,1,2,7.0,5.0,0.15529347681448324,False,-0.3954124845020799,0.5941975317891494
AIR WATER & SOIL LABORATORIES INC,2021,360.0,1,1,4.0,1.0,0.18800266566664953,False,-0.3695896281244562,-0.06570366419611859
AIRGAS USA LLC-NORTH DIV,2021,458.64,3,1,1.6666666666666667,13.0,0.20267882493405465,False,-0.30804447180810274,-0.4514248092303887
AIRGAS USA LLC-SOUTH DIV,2016,1713.18,7,3,0.5,122.0,0.13945562826686808,False,-0.2913730733517175,0.19567128291148214
AIRGAS USA LLC-SOUTH DIV,2017,5047.87,10,3,0.7142857142857143,4.875,0.18181224210194252,False,-0.08761349260705031,-0.6949409091446184
AIRGAS USA LLC-SOUTH DIV,2018,2449.27,9,2,0.0,16.333333333333332,0.18712607309145052,False,-0.1484791120755176,-0.7576445113546187
AIRGAS USA LLC-SOUTH DIV,2019,933.58,4,3,1.1428571428571428,53.666666666666664,0.1956241219504985,False,-0.2477569769527313,-0.22383312374146158
AIRGAS USA LLC-SOUTH DIV,2020,715.0,3,2,0.2,65.0,0.17902379844059302,False,-0.30321179491545946,-0.33458418564299236
AIRGAS USA LLC-SOUTH DIV,2021,1654.31,9,4,0.0,22.0,0.18626084377380348,False,-0.06305793640896747,-0.7038622041959958
AIRGAS USA LLC-SOUTH DIV,2022,813.52,2,2,0.0,0.0,0.19151500241780767,False,-0.21878297961993948,-0.8994089608527429
AIRGAS USA LLC-SOUTH DIV,2023,1958.32,5,4,2.0,0.0,0.19226964427945592,False,-0.12955079382674325,-0.4705768625742962
AIRTEC INC,2016,338.37,1,1,0.0,59.0,0.19125988705080899,False,-0.36372284580876624,-0.4315717021690797
AIRTEC INC,2018,415.11,2,3,0.0,15.0,0.1937800187617399,False,-0.19354490263072202,-0.7748485006036081
ALL GLASS INC,2016,730.0,1,1,7.0,22.0,0.16477775447618603,False,-0.4665974065268542,0.726549071605035
ALLEGHANY HIGHLANDS CSB,2018,33000.0,1,1,1.0,353.0,0.05656852210374175,False,-0.8063531374332881,2.1428452059669443
ALLIANCE BEAUTY SUPPLY LLC,2017,775.84,2,3,1.0,7.0,0.2002142588432843,False,-0.2043258420174352,-0.6311319785047345
ALLIANCE BEAUTY SUPPLY LLC,2018,20.0,1,1,1.0,11.0,0.20488226951714628,False,-0.3170989954662864,-0.6090939884875763
ALLIANCE BEAUTY SUPPLY LLC,2019,297.58,1,2,1.0,42.0,0.19686734263391936,False,-0.3147996687222824,-0.3559584347538405
ALLIANCE BEAUTY SUPPLY LLC,2021,43.5,1,1,1.0,7.0,0.20232326670684836,False,-0.3113532795161363,-0.6411998811892006
ALLIED CONCRETE COMPANY,2020,6420.0,1,2,0.0,111.0,0.15883754653887922,False,-0.3912489392486024,-0.00871378191472301
ALPHA & OMEGA HAULING LLC,2018,400.0,1,1,0.0,2.0,0.19722002166103997,False,-0.2818620480191103,-0.8891344437540868
AMAZING SOUTHERN GRACES CATERING,2018,540.0,1,1,7.0,0.0,0.1561446393385454,False,-0.43501425897694934,0.5499038380536063
"AMERICAN BOILER, INC.",2017,4688.32,3,1,2.0,21.666666666666668,0.20467202661938294,False,-0.3276783981177739,-0.311730826717708
"AMERICAN BOILER, INC.",2018,3939.0,2,1,4.5,19.5,0.19149257917032975,False,-0.39371656119333664,0.18892000181390098
"AMERICAN BOILER, INC.",2020,507.0,1,1,0.0,75.0,0.1856884286842284,False,-0.3866906632541526,-0.30309644965119653
"AMERICAN BOILER, INC.",2021,1646.5,2,1,2.6666666666666665,20.666666666666668,0.20203250799541123,False,-0.35465770922425705,-0.18325427266286828
AMERICAN CORRECTIONAL ASSOCIATION,2018,103445.0,12,2,1.0,218.0,0.08073937986609175,False,-0.41445255843405826,1.0934266031724156
AMERICAN COUNCIL ON EDUCATION,2019,4000.0,1,1,4.0,317.0,0.09007040441176978,False,-0.8231862877886662,2.4717434893834915
AMERICAN COUNCIL ON EDUCATION,2020,2100.0,1,1,1.0,0.0,0.19935405411876017,False,-0.30118281360166194,-0.6969885973347755
AMERICAN HARDWARE & HOME INC,2017,410.34000000000003,3,1,2.3333333333333335,40.0,0.1930692324393246,False,-0.3616819639778189,-0.09611060978507022
AMERICAN LOCK & KEY CO INC,2021,267.5,1,1,1.0,182.0,0.1399571027529476,False,-0.5626566167470276,0.7636793242436338
AMERICAN PAPER INC,2020,1450.57,1,1,1.0,46.0,0.19749378547503676,False,-0.3672802706584762,-0.3278454482988952
AMERICAN PUBLIC SAFETY LLC,2020,2733.42,20,4,2.4324324324324325,57.22727272727273,0.16217523623376207,False,-0.020615543919642616,0.1009874134988463
AMERICAN PUBLIC SAFETY LLC,2021,2130.11,26,8,5.175,46.758620689655174,0.11958840192900477,False,0.20074564440117493,0.6126657034967363
AMERICAN WELDING & CONSTRUCTION SUPPLY,2017,7092.95,9,8,1.2,11.5,0.18629385539754162,False,0.11279335854834348,-0.5207444949716561
